CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;23/04/2025;10;0,259;;;R
ES0031102460685007HA0F;23/04/2025;11;0,046;;;R
ES0031102460685007HA0F;23/04/2025;12;0,031;;;R
ES0031102460685007HA0F;23/04/2025;13;0,081;;;R
ES0031102460685007HA0F;23/04/2025;14;0,13;;;R
ES0031102460685007HA0F;23/04/2025;15;0,128;;;R
ES0031102460685007HA0F;23/04/2025;16;0,363;;;R
ES0031102460685007HA0F;23/04/2025;17;0,318;;;R
ES0031102460685007HA0F;23/04/2025;18;0,253;;;R
ES0031102460685007HA0F;23/04/2025;19;0,202;;;R
ES0031102460685007HA0F;23/04/2025;20;0,223;;;R
ES0031102460685007HA0F;23/04/2025;21;0,154;;;R
ES0031102460685007HA0F;23/04/2025;22;0,053;;;R
ES0031102460685007HA0F;23/04/2025;23;0,161;;;R
ES0031102460685007HA0F;23/04/2025;24;0,123;;;R
ES0031102460685007HA0F;24/04/2025;1;0,045;;;R
ES0031102460685007HA0F;24/04/2025;2;0,032;;;R
ES0031102460685007HA0F;24/04/2025;3;0,03;;;R
ES0031102460685007HA0F;24/04/2025;4;0,037;;;R
ES0031102460685007HA0F;24/04/2025;5;0,037;;;R
ES0031102460685007HA0F;24/04/2025;6;0,032;;;R
ES0031102460685007HA0F;24/04/2025;7;0,03;;;R
ES0031102460685007HA0F;24/04/2025;8;0,076;;;R
ES0031102460685007HA0F;24/04/2025;9;0,092;;;R
ES0031102460685007HA0F;24/04/2025;10;0,194;;;R
ES0031102460685007HA0F;24/04/2025;11;0,371;;;R
ES0031102460685007HA0F;24/04/2025;12;0,168;;;R
ES0031102460685007HA0F;24/04/2025;13;0,147;;;R
ES0031102460685007HA0F;24/04/2025;14;0,764;;;R
ES0031102460685007HA0F;24/04/2025;15;0,18;;;R
ES0031102460685007HA0F;24/04/2025;16;0,383;;;R
ES0031102460685007HA0F;24/04/2025;17;0,18;;;R
ES0031102460685007HA0F;24/04/2025;18;0,16;;;R
ES0031102460685007HA0F;24/04/2025;19;0,165;;;R
ES0031102460685007HA0F;24/04/2025;20;0,228;;;R
ES0031102460685007HA0F;24/04/2025;21;0,162;;;R
ES0031102460685007HA0F;24/04/2025;22;0,074;;;R
ES0031102460685007HA0F;24/04/2025;23;0,157;;;R
ES0031102460685007HA0F;24/04/2025;24;0,177;;;R
ES0031102460685007HA0F;25/04/2025;1;0,083;;;R
ES0031102460685007HA0F;25/04/2025;2;0,035;;;R
ES0031102460685007HA0F;25/04/2025;3;0,034;;;R
ES0031102460685007HA0F;25/04/2025;4;0,04;;;R
ES0031102460685007HA0F;25/04/2025;5;0,04;;;R
ES0031102460685007HA0F;25/04/2025;6;0,04;;;R
ES0031102460685007HA0F;25/04/2025;7;0,039;;;R
ES0031102460685007HA0F;25/04/2025;8;0,095;;;R
ES0031102460685007HA0F;25/04/2025;9;0,048;;;R
ES0031102460685007HA0F;25/04/2025;10;0,143;;;R
ES0031102460685007HA0F;25/04/2025;11;0,207;;;R
ES0031102460685007HA0F;25/04/2025;12;0,117;;;R
ES0031102460685007HA0F;25/04/2025;13;0,077;;;R
ES0031102460685007HA0F;25/04/2025;14;0,895;;;R
ES0031102460685007HA0F;25/04/2025;15;0,531;;;R
ES0031102460685007HA0F;25/04/2025;16;0,333;;;R
ES0031102460685007HA0F;25/04/2025;17;0,281;;;R
ES0031102460685007HA0F;25/04/2025;18;0,198;;;R
ES0031102460685007HA0F;25/04/2025;19;0,216;;;R
ES0031102460685007HA0F;25/04/2025;20;0,062;;;R
ES0031102460685007HA0F;25/04/2025;21;0,228;;;R
ES0031102460685007HA0F;25/04/2025;22;0,149;;;R
ES0031102460685007HA0F;25/04/2025;23;0,166;;;R
ES0031102460685007HA0F;25/04/2025;24;0,149;;;R
ES0031102460685007HA0F;26/04/2025;1;0,157;;;R
ES0031102460685007HA0F;26/04/2025;2;0,076;;;R
ES0031102460685007HA0F;26/04/2025;3;0,041;;;R
ES0031102460685007HA0F;26/04/2025;4;0,039;;;R
ES0031102460685007HA0F;26/04/2025;5;0,036;;;R
ES0031102460685007HA0F;26/04/2025;6;0,034;;;R
ES0031102460685007HA0F;26/04/2025;7;0,039;;;R
ES0031102460685007HA0F;26/04/2025;8;0,034;;;R
ES0031102460685007HA0F;26/04/2025;9;0,036;;;R
ES0031102460685007HA0F;26/04/2025;10;0,036;;;R
ES0031102460685007HA0F;26/04/2025;11;0,367;;;R
ES0031102460685007HA0F;26/04/2025;12;0,084;;;R
ES0031102460685007HA0F;26/04/2025;13;0,114;;;R
ES0031102460685007HA0F;26/04/2025;14;0,11;;;R
ES0031102460685007HA0F;26/04/2025;15;0,205;;;R
ES0031102460685007HA0F;26/04/2025;16;0,524;;;R
ES0031102460685007HA0F;26/04/2025;17;0,071;;;R
ES0031102460685007HA0F;26/04/2025;18;0,065;;;R
ES0031102460685007HA0F;26/04/2025;19;0,154;;;R
ES0031102460685007HA0F;26/04/2025;20;0,21;;;R
ES0031102460685007HA0F;26/04/2025;21;0,173;;;R
ES0031102460685007HA0F;26/04/2025;22;0,49;;;R
ES0031102460685007HA0F;26/04/2025;23;0,588;;;R
ES0031102460685007HA0F;26/04/2025;24;0,895;;;R
ES0031102460685007HA0F;27/04/2025;1;0,392;;;R
ES0031102460685007HA0F;27/04/2025;2;0,209;;;R
ES0031102460685007HA0F;27/04/2025;3;0,204;;;R
ES0031102460685007HA0F;27/04/2025;4;0,214;;;R
ES0031102460685007HA0F;27/04/2025;5;0,186;;;R
ES0031102460685007HA0F;27/04/2025;6;0,169;;;R
ES0031102460685007HA0F;27/04/2025;7;0,161;;;R
ES0031102460685007HA0F;27/04/2025;8;0,095;;;R
ES0031102460685007HA0F;27/04/2025;9;0,085;;;R
ES0031102460685007HA0F;27/04/2025;10;0,421;;;R
ES0031102460685007HA0F;27/04/2025;11;0,805;;;R
ES0031102460685007HA0F;27/04/2025;12;1,006;;;R
ES0031102460685007HA0F;27/04/2025;13;0,795;;;R
ES0031102460685007HA0F;27/04/2025;14;0,782;;;R
ES0031102460685007HA0F;27/04/2025;15;0,38;;;R
ES0031102460685007HA0F;27/04/2025;16;0,654;;;R
ES0031102460685007HA0F;27/04/2025;17;0,234;;;R
ES0031102460685007HA0F;27/04/2025;18;0,159;;;R
ES0031102460685007HA0F;27/04/2025;19;0,257;;;R
ES0031102460685007HA0F;27/04/2025;20;0,427;;;R
ES0031102460685007HA0F;27/04/2025;21;0,191;;;R
ES0031102460685007HA0F;27/04/2025;22;0,112;;;R
ES0031102460685007HA0F;27/04/2025;23;0,179;;;R
ES0031102460685007HA0F;27/04/2025;24;0,073;;;R
ES0031102460685007HA0F;28/04/2025;1;0,043;;;R
ES0031102460685007HA0F;28/04/2025;2;0,042;;;R
ES0031102460685007HA0F;28/04/2025;3;0,042;;;R
ES0031102460685007HA0F;28/04/2025;4;0,042;;;R
ES0031102460685007HA0F;28/04/2025;5;0,042;;;R
ES0031102460685007HA0F;28/04/2025;6;0,038;;;R
ES0031102460685007HA0F;28/04/2025;7;0,034;;;R
ES0031102460685007HA0F;28/04/2025;8;0,093;;;R
ES0031102460685007HA0F;28/04/2025;9;0,042;;;R
ES0031102460685007HA0F;28/04/2025;10;0,147;;;R
ES0031102460685007HA0F;28/04/2025;11;0,074;;;R
ES0031102460685007HA0F;28/04/2025;12;0,043;;;R
ES0031102460685007HA0F;28/04/2025;13;0,099;;;R
ES0031102460685007HA0F;28/04/2025;14;0;;;R
ES0031102460685007HA0F;28/04/2025;15;0;;;R
ES0031102460685007HA0F;28/04/2025;16;0;;;R
ES0031102460685007HA0F;28/04/2025;17;0;;;R
ES0031102460685007HA0F;28/04/2025;18;0;;;R
ES0031102460685007HA0F;28/04/2025;19;0;;;R
ES0031102460685007HA0F;28/04/2025;20;0;;;R
ES0031102460685007HA0F;28/04/2025;21;0;;;R
ES0031102460685007HA0F;28/04/2025;22;0;;;R
ES0031102460685007HA0F;28/04/2025;23;0;;;R
ES0031102460685007HA0F;28/04/2025;24;0;;;R
ES0031102460685007HA0F;29/04/2025;1;0,047;;;R
ES0031102460685007HA0F;29/04/2025;2;0,096;;;R
ES0031102460685007HA0F;29/04/2025;3;0,097;;;R
ES0031102460685007HA0F;29/04/2025;4;0,065;;;R
ES0031102460685007HA0F;29/04/2025;5;0,059;;;R
ES0031102460685007HA0F;29/04/2025;6;0,053;;;R
ES0031102460685007HA0F;29/04/2025;7;0,054;;;R
ES0031102460685007HA0F;29/04/2025;8;0,153;;;R
ES0031102460685007HA0F;29/04/2025;9;0,078;;;R
ES0031102460685007HA0F;29/04/2025;10;0,067;;;R
ES0031102460685007HA0F;29/04/2025;11;0,044;;;R
ES0031102460685007HA0F;29/04/2025;12;0,044;;;R
ES0031102460685007HA0F;29/04/2025;13;0,043;;;R
ES0031102460685007HA0F;29/04/2025;14;0,142;;;R
ES0031102460685007HA0F;29/04/2025;15;0,085;;;R
ES0031102460685007HA0F;29/04/2025;16;0,465;;;R
ES0031102460685007HA0F;29/04/2025;17;0,434;;;R
ES0031102460685007HA0F;29/04/2025;18;0,135;;;R
ES0031102460685007HA0F;29/04/2025;19;0,152;;;R
ES0031102460685007HA0F;29/04/2025;20;0,173;;;R
ES0031102460685007HA0F;29/04/2025;21;0,294;;;R
ES0031102460685007HA0F;29/04/2025;22;0,074;;;R
ES0031102460685007HA0F;29/04/2025;23;0,169;;;R
ES0031102460685007HA0F;29/04/2025;24;0,22;;;R
ES0031102460685007HA0F;30/04/2025;1;0,063;;;R
ES0031102460685007HA0F;30/04/2025;2;0,047;;;R
ES0031102460685007HA0F;30/04/2025;3;0,038;;;R
ES0031102460685007HA0F;30/04/2025;4;0,041;;;R
ES0031102460685007HA0F;30/04/2025;5;0,042;;;R
ES0031102460685007HA0F;30/04/2025;6;0,044;;;R
ES0031102460685007HA0F;30/04/2025;7;0,041;;;R
ES0031102460685007HA0F;30/04/2025;8;0,1;;;R
ES0031102460685007HA0F;30/04/2025;9;0,048;;;R
ES0031102460685007HA0F;30/04/2025;10;0,049;;;R
ES0031102460685007HA0F;30/04/2025;11;0,047;;;R
ES0031102460685007HA0F;30/04/2025;12;0,222;;;R
ES0031102460685007HA0F;30/04/2025;13;0,044;;;R
ES0031102460685007HA0F;30/04/2025;14;0,096;;;R
ES0031102460685007HA0F;30/04/2025;15;0,138;;;R
ES0031102460685007HA0F;30/04/2025;16;1,109;;;R
ES0031102460685007HA0F;30/04/2025;17;1,225;;;R
ES0031102460685007HA0F;30/04/2025;18;0,205;;;R
ES0031102460685007HA0F;30/04/2025;19;0,223;;;R
ES0031102460685007HA0F;30/04/2025;20;0,158;;;R
ES0031102460685007HA0F;30/04/2025;21;0,155;;;R
ES0031102460685007HA0F;30/04/2025;22;0,153;;;R
ES0031102460685007HA0F;30/04/2025;23;0,193;;;R
ES0031102460685007HA0F;30/04/2025;24;0,173;;;R
ES0031102460685007HA0F;01/05/2025;1;0,132;;;R
ES0031102460685007HA0F;01/05/2025;2;0,043;;;R
ES0031102460685007HA0F;01/05/2025;3;0,035;;;R
ES0031102460685007HA0F;01/05/2025;4;0,042;;;R
ES0031102460685007HA0F;01/05/2025;5;0,042;;;R
ES0031102460685007HA0F;01/05/2025;6;0,037;;;R
ES0031102460685007HA0F;01/05/2025;7;0,036;;;R
ES0031102460685007HA0F;01/05/2025;8;0,041;;;R
ES0031102460685007HA0F;01/05/2025;9;0,048;;;R
ES0031102460685007HA0F;01/05/2025;10;0,052;;;R
ES0031102460685007HA0F;01/05/2025;11;0,158;;;R
ES0031102460685007HA0F;01/05/2025;12;0,183;;;R
ES0031102460685007HA0F;01/05/2025;13;0,16;;;R
ES0031102460685007HA0F;01/05/2025;14;0,137;;;R
ES0031102460685007HA0F;01/05/2025;15;0,844;;;R
ES0031102460685007HA0F;01/05/2025;16;0,212;;;R
ES0031102460685007HA0F;01/05/2025;17;0,049;;;R
ES0031102460685007HA0F;01/05/2025;18;0,094;;;R
ES0031102460685007HA0F;01/05/2025;19;0,266;;;R
ES0031102460685007HA0F;01/05/2025;20;0,164;;;R
ES0031102460685007HA0F;01/05/2025;21;0,168;;;R
ES0031102460685007HA0F;01/05/2025;22;0,15;;;R
ES0031102460685007HA0F;01/05/2025;23;0,225;;;R
ES0031102460685007HA0F;01/05/2025;24;0,094;;;R
ES0031102460685007HA0F;02/05/2025;1;0,041;;;R
ES0031102460685007HA0F;02/05/2025;2;0,042;;;R
ES0031102460685007HA0F;02/05/2025;3;0,037;;;R
ES0031102460685007HA0F;02/05/2025;4;0,031;;;R
ES0031102460685007HA0F;02/05/2025;5;0,04;;;R
ES0031102460685007HA0F;02/05/2025;6;0,102;;;R
ES0031102460685007HA0F;02/05/2025;7;0,051;;;R
ES0031102460685007HA0F;02/05/2025;8;0,251;;;R
ES0031102460685007HA0F;02/05/2025;9;0,418;;;R
ES0031102460685007HA0F;02/05/2025;10;0,093;;;R
ES0031102460685007HA0F;02/05/2025;11;0,221;;;R
ES0031102460685007HA0F;02/05/2025;12;0,071;;;R
ES0031102460685007HA0F;02/05/2025;13;0,472;;;R
ES0031102460685007HA0F;02/05/2025;14;0,141;;;R
ES0031102460685007HA0F;02/05/2025;15;0,185;;;R
ES0031102460685007HA0F;02/05/2025;16;0,197;;;R
ES0031102460685007HA0F;02/05/2025;17;0,18;;;R
ES0031102460685007HA0F;02/05/2025;18;0,143;;;R
ES0031102460685007HA0F;02/05/2025;19;0,107;;;R
ES0031102460685007HA0F;02/05/2025;20;0,192;;;R
ES0031102460685007HA0F;02/05/2025;21;0,158;;;R
ES0031102460685007HA0F;02/05/2025;22;0,228;;;R
ES0031102460685007HA0F;02/05/2025;23;0,319;;;R
ES0031102460685007HA0F;02/05/2025;24;0,407;;;R
ES0031102460685007HA0F;03/05/2025;1;0,409;;;R
ES0031102460685007HA0F;03/05/2025;2;0,839;;;R
ES0031102460685007HA0F;03/05/2025;3;0,874;;;R
ES0031102460685007HA0F;03/05/2025;4;0,304;;;R
ES0031102460685007HA0F;03/05/2025;5;0,178;;;R
ES0031102460685007HA0F;03/05/2025;6;0,225;;;R
ES0031102460685007HA0F;03/05/2025;7;0,081;;;R
ES0031102460685007HA0F;03/05/2025;8;0,04;;;R
ES0031102460685007HA0F;03/05/2025;9;0,039;;;R
ES0031102460685007HA0F;03/05/2025;10;0,03;;;R
ES0031102460685007HA0F;03/05/2025;11;0,038;;;R
ES0031102460685007HA0F;03/05/2025;12;0,467;;;R
ES0031102460685007HA0F;03/05/2025;13;0,331;;;R
ES0031102460685007HA0F;03/05/2025;14;0,181;;;R
ES0031102460685007HA0F;03/05/2025;15;0,347;;;R
ES0031102460685007HA0F;03/05/2025;16;0,632;;;R
ES0031102460685007HA0F;03/05/2025;17;0,28;;;R
ES0031102460685007HA0F;03/05/2025;18;0,201;;;R
ES0031102460685007HA0F;03/05/2025;19;0,313;;;R
ES0031102460685007HA0F;03/05/2025;20;0,255;;;R
ES0031102460685007HA0F;03/05/2025;21;0,254;;;R
ES0031102460685007HA0F;03/05/2025;22;0,275;;;R
ES0031102460685007HA0F;03/05/2025;23;0,373;;;R
ES0031102460685007HA0F;03/05/2025;24;0,278;;;R
ES0031102460685007HA0F;04/05/2025;1;0,285;;;R
ES0031102460685007HA0F;04/05/2025;2;0,238;;;R
ES0031102460685007HA0F;04/05/2025;3;0,202;;;R
ES0031102460685007HA0F;04/05/2025;4;0,173;;;R
ES0031102460685007HA0F;04/05/2025;5;0,172;;;R
ES0031102460685007HA0F;04/05/2025;6;0,175;;;R
ES0031102460685007HA0F;04/05/2025;7;0,167;;;R
ES0031102460685007HA0F;04/05/2025;8;0,165;;;R
ES0031102460685007HA0F;04/05/2025;9;0,108;;;R
ES0031102460685007HA0F;04/05/2025;10;0,047;;;R
ES0031102460685007HA0F;04/05/2025;11;0,584;;;R
ES0031102460685007HA0F;04/05/2025;12;0,812;;;R
ES0031102460685007HA0F;04/05/2025;13;0,915;;;R
ES0031102460685007HA0F;04/05/2025;14;1,249;;;R
ES0031102460685007HA0F;04/05/2025;15;1,691;;;R
ES0031102460685007HA0F;04/05/2025;16;0,144;;;R
ES0031102460685007HA0F;04/05/2025;17;0,086;;;R
ES0031102460685007HA0F;04/05/2025;18;0,143;;;R
ES0031102460685007HA0F;04/05/2025;19;0,451;;;R
ES0031102460685007HA0F;04/05/2025;20;0,415;;;R
ES0031102460685007HA0F;04/05/2025;21;0,411;;;R
ES0031102460685007HA0F;04/05/2025;22;0,189;;;R
ES0031102460685007HA0F;04/05/2025;23;0,33;;;R
ES0031102460685007HA0F;04/05/2025;24;0,536;;;R
ES0031102460685007HA0F;05/05/2025;1;0,032;;;R
ES0031102460685007HA0F;05/05/2025;2;0,02;;;R
ES0031102460685007HA0F;05/05/2025;3;0,026;;;R
ES0031102460685007HA0F;05/05/2025;4;0,027;;;R
ES0031102460685007HA0F;05/05/2025;5;0,032;;;R
ES0031102460685007HA0F;05/05/2025;6;0,033;;;R
ES0031102460685007HA0F;05/05/2025;7;0,03;;;R
ES0031102460685007HA0F;05/05/2025;8;0,086;;;R
ES0031102460685007HA0F;05/05/2025;9;0,029;;;R
ES0031102460685007HA0F;05/05/2025;10;0,03;;;R
ES0031102460685007HA0F;05/05/2025;11;0,033;;;R
ES0031102460685007HA0F;05/05/2025;12;0,036;;;R
ES0031102460685007HA0F;05/05/2025;13;0,035;;;R
ES0031102460685007HA0F;05/05/2025;14;0,032;;;R
ES0031102460685007HA0F;05/05/2025;15;0,273;;;R
ES0031102460685007HA0F;05/05/2025;16;0,466;;;R
ES0031102460685007HA0F;05/05/2025;17;0,141;;;R
ES0031102460685007HA0F;05/05/2025;18;0,087;;;R
ES0031102460685007HA0F;05/05/2025;19;0,108;;;R
ES0031102460685007HA0F;05/05/2025;20;0,151;;;R
ES0031102460685007HA0F;05/05/2025;21;0,279;;;R
ES0031102460685007HA0F;05/05/2025;22;0,084;;;R
ES0031102460685007HA0F;05/05/2025;23;0,247;;;R
ES0031102460685007HA0F;05/05/2025;24;0,126;;;R
ES0031102460685007HA0F;06/05/2025;1;0,031;;;R
ES0031102460685007HA0F;06/05/2025;2;0,035;;;R
ES0031102460685007HA0F;06/05/2025;3;0,035;;;R
ES0031102460685007HA0F;06/05/2025;4;0,035;;;R
ES0031102460685007HA0F;06/05/2025;5;0,035;;;R
ES0031102460685007HA0F;06/05/2025;6;0,034;;;R
ES0031102460685007HA0F;06/05/2025;7;0,031;;;R
ES0031102460685007HA0F;06/05/2025;8;0,09;;;R
ES0031102460685007HA0F;06/05/2025;9;0,153;;;R
ES0031102460685007HA0F;06/05/2025;10;0,045;;;R
ES0031102460685007HA0F;06/05/2025;11;0,149;;;R
ES0031102460685007HA0F;06/05/2025;12;0,159;;;R
ES0031102460685007HA0F;06/05/2025;13;0,104;;;R
ES0031102460685007HA0F;06/05/2025;14;0,184;;;R
ES0031102460685007HA0F;06/05/2025;15;0,572;;;R
ES0031102460685007HA0F;06/05/2025;16;0,584;;;R
ES0031102460685007HA0F;06/05/2025;17;0,289;;;R
ES0031102460685007HA0F;06/05/2025;18;0,127;;;R
ES0031102460685007HA0F;06/05/2025;19;0,148;;;R
ES0031102460685007HA0F;06/05/2025;20;0,224;;;R
ES0031102460685007HA0F;06/05/2025;21;0,137;;;R
ES0031102460685007HA0F;06/05/2025;22;0,071;;;R
ES0031102460685007HA0F;06/05/2025;23;0,083;;;R
ES0031102460685007HA0F;06/05/2025;24;0,367;;;R
ES0031102460685007HA0F;07/05/2025;1;0,14;;;R
ES0031102460685007HA0F;07/05/2025;2;0,038;;;R
ES0031102460685007HA0F;07/05/2025;3;0,037;;;R
ES0031102460685007HA0F;07/05/2025;4;0,031;;;R
ES0031102460685007HA0F;07/05/2025;5;0,03;;;R
ES0031102460685007HA0F;07/05/2025;6;0,033;;;R
ES0031102460685007HA0F;07/05/2025;7;0,035;;;R
ES0031102460685007HA0F;07/05/2025;8;0,035;;;R
ES0031102460685007HA0F;07/05/2025;9;0,04;;;R
ES0031102460685007HA0F;07/05/2025;10;0,036;;;R
ES0031102460685007HA0F;07/05/2025;11;0,181;;;R
ES0031102460685007HA0F;07/05/2025;12;0,285;;;R
ES0031102460685007HA0F;07/05/2025;13;0,302;;;R
ES0031102460685007HA0F;07/05/2025;14;0,122;;;R
ES0031102460685007HA0F;07/05/2025;15;0,038;;;R
ES0031102460685007HA0F;07/05/2025;16;0,208;;;R
ES0031102460685007HA0F;07/05/2025;17;0,107;;;R
ES0031102460685007HA0F;07/05/2025;18;0,078;;;R
ES0031102460685007HA0F;07/05/2025;19;0,385;;;R
ES0031102460685007HA0F;07/05/2025;20;0,153;;;R
ES0031102460685007HA0F;07/05/2025;21;0,042;;;R
ES0031102460685007HA0F;07/05/2025;22;0,101;;;R
ES0031102460685007HA0F;07/05/2025;23;0,212;;;R
ES0031102460685007HA0F;07/05/2025;24;0,202;;;R
ES0031102460685007HA0F;08/05/2025;1;0,099;;;R
ES0031102460685007HA0F;08/05/2025;2;0,032;;;R
ES0031102460685007HA0F;08/05/2025;3;0,03;;;R
ES0031102460685007HA0F;08/05/2025;4;0,035;;;R
ES0031102460685007HA0F;08/05/2025;5;0,035;;;R
ES0031102460685007HA0F;08/05/2025;6;0,038;;;R
ES0031102460685007HA0F;08/05/2025;7;0,031;;;R
ES0031102460685007HA0F;08/05/2025;8;0,03;;;R
ES0031102460685007HA0F;08/05/2025;9;0,031;;;R
ES0031102460685007HA0F;08/05/2025;10;0,037;;;R
ES0031102460685007HA0F;08/05/2025;11;0,211;;;R
ES0031102460685007HA0F;08/05/2025;12;0,08;;;R
ES0031102460685007HA0F;08/05/2025;13;0,04;;;R
ES0031102460685007HA0F;08/05/2025;14;0,038;;;R
ES0031102460685007HA0F;08/05/2025;15;0,138;;;R
ES0031102460685007HA0F;08/05/2025;16;0,556;;;R
ES0031102460685007HA0F;08/05/2025;17;0,516;;;R
ES0031102460685007HA0F;08/05/2025;18;0,568;;;R
ES0031102460685007HA0F;08/05/2025;19;0,255;;;R
ES0031102460685007HA0F;08/05/2025;20;0,1;;;R
ES0031102460685007HA0F;08/05/2025;21;0,223;;;R
ES0031102460685007HA0F;08/05/2025;22;0,171;;;R
ES0031102460685007HA0F;08/05/2025;23;0,188;;;R
ES0031102460685007HA0F;08/05/2025;24;0,075;;;R
ES0031102460685007HA0F;09/05/2025;1;0,046;;;R
ES0031102460685007HA0F;09/05/2025;2;0,044;;;R
ES0031102460685007HA0F;09/05/2025;3;0,038;;;R
ES0031102460685007HA0F;09/05/2025;4;0,038;;;R
ES0031102460685007HA0F;09/05/2025;5;0,041;;;R
ES0031102460685007HA0F;09/05/2025;6;0,038;;;R
ES0031102460685007HA0F;09/05/2025;7;0,036;;;R
ES0031102460685007HA0F;09/05/2025;8;0,031;;;R
ES0031102460685007HA0F;09/05/2025;9;0,081;;;R
ES0031102460685007HA0F;09/05/2025;10;0,049;;;R
ES0031102460685007HA0F;09/05/2025;11;0,184;;;R
ES0031102460685007HA0F;09/05/2025;12;0,343;;;R
ES0031102460685007HA0F;09/05/2025;13;0,352;;;R
ES0031102460685007HA0F;09/05/2025;14;0,068;;;R
ES0031102460685007HA0F;09/05/2025;15;0,043;;;R
ES0031102460685007HA0F;09/05/2025;16;0,822;;;R
ES0031102460685007HA0F;09/05/2025;17;0,149;;;R
ES0031102460685007HA0F;09/05/2025;18;0,057;;;R
ES0031102460685007HA0F;09/05/2025;19;0,22;;;R
ES0031102460685007HA0F;09/05/2025;20;0,157;;;R
ES0031102460685007HA0F;09/05/2025;21;0,158;;;R
ES0031102460685007HA0F;09/05/2025;22;0,125;;;R
ES0031102460685007HA0F;09/05/2025;23;0,142;;;R
ES0031102460685007HA0F;09/05/2025;24;0,54;;;R
ES0031102460685007HA0F;10/05/2025;1;0,516;;;R
ES0031102460685007HA0F;10/05/2025;2;0,793;;;R
ES0031102460685007HA0F;10/05/2025;3;0,826;;;R
ES0031102460685007HA0F;10/05/2025;4;0,486;;;R
ES0031102460685007HA0F;10/05/2025;5;0,09;;;R
ES0031102460685007HA0F;10/05/2025;6;0,086;;;R
ES0031102460685007HA0F;10/05/2025;7;0,078;;;R
ES0031102460685007HA0F;10/05/2025;8;0,055;;;R
ES0031102460685007HA0F;10/05/2025;9;0,063;;;R
ES0031102460685007HA0F;10/05/2025;10;0,043;;;R
ES0031102460685007HA0F;10/05/2025;11;0,036;;;R
ES0031102460685007HA0F;10/05/2025;12;0,168;;;R
ES0031102460685007HA0F;10/05/2025;13;0,039;;;R
ES0031102460685007HA0F;10/05/2025;14;0,039;;;R
ES0031102460685007HA0F;10/05/2025;15;0,037;;;R
ES0031102460685007HA0F;10/05/2025;16;0,037;;;R
ES0031102460685007HA0F;10/05/2025;17;0,034;;;R
ES0031102460685007HA0F;10/05/2025;18;0,034;;;R
ES0031102460685007HA0F;10/05/2025;19;0,035;;;R
ES0031102460685007HA0F;10/05/2025;20;0,104;;;R
ES0031102460685007HA0F;10/05/2025;21;0,048;;;R
ES0031102460685007HA0F;10/05/2025;22;0,044;;;R
ES0031102460685007HA0F;10/05/2025;23;0,214;;;R
ES0031102460685007HA0F;10/05/2025;24;0,282;;;R
ES0031102460685007HA0F;11/05/2025;1;0,207;;;R
ES0031102460685007HA0F;11/05/2025;2;0,176;;;R
ES0031102460685007HA0F;11/05/2025;3;0,181;;;R
ES0031102460685007HA0F;11/05/2025;4;0,171;;;R
ES0031102460685007HA0F;11/05/2025;5;0,163;;;R
ES0031102460685007HA0F;11/05/2025;6;0,153;;;R
ES0031102460685007HA0F;11/05/2025;7;0,047;;;R
ES0031102460685007HA0F;11/05/2025;8;0,038;;;R
ES0031102460685007HA0F;11/05/2025;9;0,068;;;R
ES0031102460685007HA0F;11/05/2025;10;0,204;;;R
ES0031102460685007HA0F;11/05/2025;11;0,49;;;R
ES0031102460685007HA0F;11/05/2025;12;0,361;;;R
ES0031102460685007HA0F;11/05/2025;13;1,168;;;R
ES0031102460685007HA0F;11/05/2025;14;1,188;;;R
ES0031102460685007HA0F;11/05/2025;15;0,423;;;R
ES0031102460685007HA0F;11/05/2025;16;0,089;;;R
ES0031102460685007HA0F;11/05/2025;17;0,453;;;R
ES0031102460685007HA0F;11/05/2025;18;0,114;;;R
ES0031102460685007HA0F;11/05/2025;19;0,199;;;R
ES0031102460685007HA0F;11/05/2025;20;0,406;;;R
ES0031102460685007HA0F;11/05/2025;21;0,451;;;R
ES0031102460685007HA0F;11/05/2025;22;0,289;;;R
ES0031102460685007HA0F;11/05/2025;23;0,668;;;R
ES0031102460685007HA0F;11/05/2025;24;0,507;;;R
ES0031102460685007HA0F;12/05/2025;1;0,092;;;R
ES0031102460685007HA0F;12/05/2025;2;0,035;;;R
ES0031102460685007HA0F;12/05/2025;3;0,021;;;R
ES0031102460685007HA0F;12/05/2025;4;0,024;;;R
ES0031102460685007HA0F;12/05/2025;5;0,026;;;R
ES0031102460685007HA0F;12/05/2025;6;0,027;;;R
ES0031102460685007HA0F;12/05/2025;7;0,027;;;R
ES0031102460685007HA0F;12/05/2025;8;0,107;;;R
ES0031102460685007HA0F;12/05/2025;9;0,036;;;R
ES0031102460685007HA0F;12/05/2025;10;0,033;;;R
ES0031102460685007HA0F;12/05/2025;11;0,175;;;R
ES0031102460685007HA0F;12/05/2025;12;0,189;;;R
ES0031102460685007HA0F;12/05/2025;13;0,046;;;R
ES0031102460685007HA0F;12/05/2025;14;0,037;;;R
ES0031102460685007HA0F;12/05/2025;15;0,951;;;R
ES0031102460685007HA0F;12/05/2025;16;0,349;;;R
ES0031102460685007HA0F;12/05/2025;17;0,16;;;R
ES0031102460685007HA0F;12/05/2025;18;0,157;;;R
