CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102460685007HA0F;25/03/2024;9;0,1;;;R
ES0031102460685007HA0F;25/03/2024;10;1,044;;;R
ES0031102460685007HA0F;25/03/2024;11;0,505;;;R
ES0031102460685007HA0F;25/03/2024;12;0,093;;;R
ES0031102460685007HA0F;25/03/2024;13;0,301;;;R
ES0031102460685007HA0F;25/03/2024;14;0,167;;;R
ES0031102460685007HA0F;25/03/2024;15;0,479;;;R
ES0031102460685007HA0F;25/03/2024;16;0,311;;;R
ES0031102460685007HA0F;25/03/2024;17;0,296;;;R
ES0031102460685007HA0F;25/03/2024;18;0,285;;;R
ES0031102460685007HA0F;25/03/2024;19;0,369;;;R
ES0031102460685007HA0F;25/03/2024;20;0,309;;;R
ES0031102460685007HA0F;25/03/2024;21;0,304;;;R
ES0031102460685007HA0F;25/03/2024;22;0,279;;;R
ES0031102460685007HA0F;25/03/2024;23;0,821;;;R
ES0031102460685007HA0F;25/03/2024;24;0,289;;;R
ES0031102460685007HA0F;26/03/2024;1;0,269;;;R
ES0031102460685007HA0F;26/03/2024;2;0,199;;;R
ES0031102460685007HA0F;26/03/2024;3;0,198;;;R
ES0031102460685007HA0F;26/03/2024;4;0,208;;;R
ES0031102460685007HA0F;26/03/2024;5;0,289;;;R
ES0031102460685007HA0F;26/03/2024;6;0,285;;;R
ES0031102460685007HA0F;26/03/2024;7;0,216;;;R
ES0031102460685007HA0F;26/03/2024;8;0,068;;;R
ES0031102460685007HA0F;26/03/2024;9;0,064;;;R
ES0031102460685007HA0F;26/03/2024;10;0,173;;;R
ES0031102460685007HA0F;26/03/2024;11;0,124;;;R
ES0031102460685007HA0F;26/03/2024;12;0,973;;;R
ES0031102460685007HA0F;26/03/2024;13;1,36;;;R
ES0031102460685007HA0F;26/03/2024;14;0,661;;;R
ES0031102460685007HA0F;26/03/2024;15;0,038;;;R
ES0031102460685007HA0F;26/03/2024;16;0,226;;;R
ES0031102460685007HA0F;26/03/2024;17;0,284;;;R
ES0031102460685007HA0F;26/03/2024;18;0,344;;;R
ES0031102460685007HA0F;26/03/2024;19;0,286;;;R
ES0031102460685007HA0F;26/03/2024;20;0,317;;;R
ES0031102460685007HA0F;26/03/2024;21;0,31;;;R
ES0031102460685007HA0F;26/03/2024;22;0,314;;;R
ES0031102460685007HA0F;26/03/2024;23;0,226;;;R
ES0031102460685007HA0F;26/03/2024;24;0,314;;;R
ES0031102460685007HA0F;27/03/2024;1;0,264;;;R
ES0031102460685007HA0F;27/03/2024;2;0,198;;;R
ES0031102460685007HA0F;27/03/2024;3;0,225;;;R
ES0031102460685007HA0F;27/03/2024;4;0,286;;;R
ES0031102460685007HA0F;27/03/2024;5;0,28;;;R
ES0031102460685007HA0F;27/03/2024;6;0,226;;;R
ES0031102460685007HA0F;27/03/2024;7;0,033;;;R
ES0031102460685007HA0F;27/03/2024;8;0,035;;;R
ES0031102460685007HA0F;27/03/2024;9;0,111;;;R
ES0031102460685007HA0F;27/03/2024;10;0,087;;;R
ES0031102460685007HA0F;27/03/2024;11;0,087;;;R
ES0031102460685007HA0F;27/03/2024;12;0,277;;;R
ES0031102460685007HA0F;27/03/2024;13;0,698;;;R
ES0031102460685007HA0F;27/03/2024;14;1,592;;;R
ES0031102460685007HA0F;27/03/2024;15;0,196;;;R
ES0031102460685007HA0F;27/03/2024;16;0,521;;;R
ES0031102460685007HA0F;27/03/2024;17;0,389;;;R
ES0031102460685007HA0F;27/03/2024;18;0,34;;;R
ES0031102460685007HA0F;27/03/2024;19;0,323;;;R
ES0031102460685007HA0F;27/03/2024;20;0,301;;;R
ES0031102460685007HA0F;27/03/2024;21;0,251;;;R
ES0031102460685007HA0F;27/03/2024;22;0,41;;;R
ES0031102460685007HA0F;27/03/2024;23;0,386;;;R
ES0031102460685007HA0F;27/03/2024;24;0,335;;;R
ES0031102460685007HA0F;28/03/2024;1;0,313;;;R
ES0031102460685007HA0F;28/03/2024;2;0,348;;;R
ES0031102460685007HA0F;28/03/2024;3;0,306;;;R
ES0031102460685007HA0F;28/03/2024;4;0,295;;;R
ES0031102460685007HA0F;28/03/2024;5;0,306;;;R
ES0031102460685007HA0F;28/03/2024;6;0,285;;;R
ES0031102460685007HA0F;28/03/2024;7;0,286;;;R
ES0031102460685007HA0F;28/03/2024;8;0,044;;;R
ES0031102460685007HA0F;28/03/2024;9;0,036;;;R
ES0031102460685007HA0F;28/03/2024;10;0,127;;;R
ES0031102460685007HA0F;28/03/2024;11;0,198;;;R
ES0031102460685007HA0F;28/03/2024;12;0,166;;;R
ES0031102460685007HA0F;28/03/2024;13;0,25;;;R
ES0031102460685007HA0F;28/03/2024;14;0,639;;;R
ES0031102460685007HA0F;28/03/2024;15;0,96;;;R
ES0031102460685007HA0F;28/03/2024;16;0,109;;;R
ES0031102460685007HA0F;28/03/2024;17;0,283;;;R
ES0031102460685007HA0F;28/03/2024;18;0,206;;;R
ES0031102460685007HA0F;28/03/2024;19;0,611;;;R
ES0031102460685007HA0F;28/03/2024;20;0,84;;;R
ES0031102460685007HA0F;28/03/2024;21;0,513;;;R
ES0031102460685007HA0F;28/03/2024;22;0,374;;;R
ES0031102460685007HA0F;28/03/2024;23;0,375;;;R
ES0031102460685007HA0F;28/03/2024;24;0,387;;;R
ES0031102460685007HA0F;29/03/2024;1;0,381;;;R
ES0031102460685007HA0F;29/03/2024;2;0,295;;;R
ES0031102460685007HA0F;29/03/2024;3;0,284;;;R
ES0031102460685007HA0F;29/03/2024;4;0,289;;;R
ES0031102460685007HA0F;29/03/2024;5;0,29;;;R
ES0031102460685007HA0F;29/03/2024;6;0,292;;;R
ES0031102460685007HA0F;29/03/2024;7;0,239;;;R
ES0031102460685007HA0F;29/03/2024;8;0,072;;;R
ES0031102460685007HA0F;29/03/2024;9;0,034;;;R
ES0031102460685007HA0F;29/03/2024;10;0,027;;;R
ES0031102460685007HA0F;29/03/2024;11;0,04;;;R
ES0031102460685007HA0F;29/03/2024;12;0,296;;;R
ES0031102460685007HA0F;29/03/2024;13;1,004;;;R
ES0031102460685007HA0F;29/03/2024;14;0,488;;;R
ES0031102460685007HA0F;29/03/2024;15;0,725;;;R
ES0031102460685007HA0F;29/03/2024;16;0,095;;;R
ES0031102460685007HA0F;29/03/2024;17;0,056;;;R
ES0031102460685007HA0F;29/03/2024;18;0,052;;;R
ES0031102460685007HA0F;29/03/2024;19;0,375;;;R
ES0031102460685007HA0F;29/03/2024;20;0,3;;;R
ES0031102460685007HA0F;29/03/2024;21;0,377;;;R
ES0031102460685007HA0F;29/03/2024;22;0,254;;;R
ES0031102460685007HA0F;29/03/2024;23;0,427;;;R
ES0031102460685007HA0F;29/03/2024;24;0,324;;;R
ES0031102460685007HA0F;30/03/2024;1;0,318;;;R
ES0031102460685007HA0F;30/03/2024;2;0,19;;;R
ES0031102460685007HA0F;30/03/2024;3;0,2;;;R
ES0031102460685007HA0F;30/03/2024;4;0,195;;;R
ES0031102460685007HA0F;30/03/2024;5;0,218;;;R
ES0031102460685007HA0F;30/03/2024;6;0,279;;;R
ES0031102460685007HA0F;30/03/2024;7;0,291;;;R
ES0031102460685007HA0F;30/03/2024;8;0,288;;;R
ES0031102460685007HA0F;30/03/2024;9;0,257;;;R
ES0031102460685007HA0F;30/03/2024;10;0,04;;;R
ES0031102460685007HA0F;30/03/2024;11;0,165;;;R
ES0031102460685007HA0F;30/03/2024;12;0,447;;;R
ES0031102460685007HA0F;30/03/2024;13;0,145;;;R
ES0031102460685007HA0F;30/03/2024;14;0,381;;;R
ES0031102460685007HA0F;30/03/2024;15;0,158;;;R
ES0031102460685007HA0F;30/03/2024;16;0,109;;;R
ES0031102460685007HA0F;30/03/2024;17;0,271;;;R
ES0031102460685007HA0F;30/03/2024;18;0,148;;;R
ES0031102460685007HA0F;30/03/2024;19;0,165;;;R
ES0031102460685007HA0F;30/03/2024;20;0,314;;;R
ES0031102460685007HA0F;30/03/2024;21;0,286;;;R
ES0031102460685007HA0F;30/03/2024;22;0,239;;;R
ES0031102460685007HA0F;30/03/2024;23;0,309;;;R
ES0031102460685007HA0F;30/03/2024;24;0,447;;;R
ES0031102460685007HA0F;31/03/2024;1;0,439;;;R
ES0031102460685007HA0F;31/03/2024;2;0,439;;;R
ES0031102460685007HA0F;31/03/2024;3;0,197;;;R
ES0031102460685007HA0F;31/03/2024;4;0,195;;;R
ES0031102460685007HA0F;31/03/2024;5;0,184;;;R
ES0031102460685007HA0F;31/03/2024;6;0,282;;;R
ES0031102460685007HA0F;31/03/2024;7;0,272;;;R
ES0031102460685007HA0F;31/03/2024;8;0,278;;;R
ES0031102460685007HA0F;31/03/2024;9;0,215;;;R
ES0031102460685007HA0F;31/03/2024;10;0,058;;;R
ES0031102460685007HA0F;31/03/2024;11;0,031;;;R
ES0031102460685007HA0F;31/03/2024;12;0,511;;;R
ES0031102460685007HA0F;31/03/2024;13;0,851;;;R
ES0031102460685007HA0F;31/03/2024;14;2,28;;;R
ES0031102460685007HA0F;31/03/2024;15;0,076;;;R
ES0031102460685007HA0F;31/03/2024;16;0,246;;;R
ES0031102460685007HA0F;31/03/2024;17;0,127;;;R
ES0031102460685007HA0F;31/03/2024;18;0,197;;;R
ES0031102460685007HA0F;31/03/2024;19;0,173;;;R
ES0031102460685007HA0F;31/03/2024;20;0,147;;;R
ES0031102460685007HA0F;31/03/2024;21;0,141;;;R
ES0031102460685007HA0F;31/03/2024;22;0,372;;;R
ES0031102460685007HA0F;31/03/2024;23;0,249;;;R
ES0031102460685007HA0F;01/04/2024;1;0,27;;;R
ES0031102460685007HA0F;01/04/2024;2;0,209;;;R
ES0031102460685007HA0F;01/04/2024;3;0,195;;;R
ES0031102460685007HA0F;01/04/2024;4;0,267;;;R
ES0031102460685007HA0F;01/04/2024;5;0,196;;;R
ES0031102460685007HA0F;01/04/2024;6;0,234;;;R
ES0031102460685007HA0F;01/04/2024;7;0,264;;;R
ES0031102460685007HA0F;01/04/2024;8;0,317;;;R
ES0031102460685007HA0F;01/04/2024;9;0,035;;;R
ES0031102460685007HA0F;01/04/2024;10;0,056;;;R
ES0031102460685007HA0F;01/04/2024;11;0,548;;;R
ES0031102460685007HA0F;01/04/2024;12;0,236;;;R
ES0031102460685007HA0F;01/04/2024;13;0,415;;;R
ES0031102460685007HA0F;01/04/2024;14;0,185;;;R
ES0031102460685007HA0F;01/04/2024;15;0,29;;;R
ES0031102460685007HA0F;01/04/2024;16;0,052;;;R
ES0031102460685007HA0F;01/04/2024;17;0,143;;;R
ES0031102460685007HA0F;01/04/2024;18;0,166;;;R
ES0031102460685007HA0F;01/04/2024;19;0,187;;;R
ES0031102460685007HA0F;01/04/2024;20;0,14;;;R
ES0031102460685007HA0F;01/04/2024;21;0,155;;;R
ES0031102460685007HA0F;01/04/2024;22;0,197;;;R
ES0031102460685007HA0F;01/04/2024;23;0,095;;;R
ES0031102460685007HA0F;01/04/2024;24;0,318;;;R
ES0031102460685007HA0F;02/04/2024;1;0,025;;;R
ES0031102460685007HA0F;02/04/2024;2;0,034;;;R
ES0031102460685007HA0F;02/04/2024;3;0,024;;;R
ES0031102460685007HA0F;02/04/2024;4;0,032;;;R
ES0031102460685007HA0F;02/04/2024;5;0,025;;;R
ES0031102460685007HA0F;02/04/2024;6;0,033;;;R
ES0031102460685007HA0F;02/04/2024;7;0,025;;;R
ES0031102460685007HA0F;02/04/2024;8;0,062;;;R
ES0031102460685007HA0F;02/04/2024;9;0,031;;;R
ES0031102460685007HA0F;02/04/2024;10;0,026;;;R
ES0031102460685007HA0F;02/04/2024;11;0,088;;;R
ES0031102460685007HA0F;02/04/2024;12;0,097;;;R
ES0031102460685007HA0F;02/04/2024;13;0,047;;;R
ES0031102460685007HA0F;02/04/2024;14;0,192;;;R
ES0031102460685007HA0F;02/04/2024;15;1,673;;;R
ES0031102460685007HA0F;02/04/2024;16;0,172;;;R
ES0031102460685007HA0F;02/04/2024;17;0,156;;;R
ES0031102460685007HA0F;02/04/2024;18;0,664;;;R
ES0031102460685007HA0F;02/04/2024;19;0,27;;;R
ES0031102460685007HA0F;02/04/2024;20;0,168;;;R
ES0031102460685007HA0F;02/04/2024;21;0,207;;;R
ES0031102460685007HA0F;02/04/2024;22;0,096;;;R
ES0031102460685007HA0F;02/04/2024;23;0,148;;;R
ES0031102460685007HA0F;02/04/2024;24;0,133;;;R
ES0031102460685007HA0F;03/04/2024;1;0,111;;;R
ES0031102460685007HA0F;03/04/2024;2;0,036;;;R
ES0031102460685007HA0F;03/04/2024;3;0,028;;;R
ES0031102460685007HA0F;03/04/2024;4;0,031;;;R
ES0031102460685007HA0F;03/04/2024;5;0,036;;;R
ES0031102460685007HA0F;03/04/2024;6;0,028;;;R
ES0031102460685007HA0F;03/04/2024;7;0,03;;;R
ES0031102460685007HA0F;03/04/2024;8;0,07;;;R
ES0031102460685007HA0F;03/04/2024;9;0,026;;;R
ES0031102460685007HA0F;03/04/2024;10;0,038;;;R
ES0031102460685007HA0F;03/04/2024;11;0,037;;;R
ES0031102460685007HA0F;03/04/2024;12;0,102;;;R
ES0031102460685007HA0F;03/04/2024;13;0,156;;;R
ES0031102460685007HA0F;03/04/2024;14;0,07;;;R
ES0031102460685007HA0F;03/04/2024;15;0,923;;;R
ES0031102460685007HA0F;03/04/2024;16;0,046;;;R
ES0031102460685007HA0F;03/04/2024;17;0,195;;;R
ES0031102460685007HA0F;03/04/2024;18;0,126;;;R
ES0031102460685007HA0F;03/04/2024;19;0,119;;;R
ES0031102460685007HA0F;03/04/2024;20;0,217;;;R
ES0031102460685007HA0F;03/04/2024;21;0,145;;;R
ES0031102460685007HA0F;03/04/2024;22;0,084;;;R
ES0031102460685007HA0F;03/04/2024;23;0,145;;;R
ES0031102460685007HA0F;03/04/2024;24;0,102;;;R
ES0031102460685007HA0F;04/04/2024;1;0,038;;;R
ES0031102460685007HA0F;04/04/2024;2;0,033;;;R
ES0031102460685007HA0F;04/04/2024;3;0,028;;;R
ES0031102460685007HA0F;04/04/2024;4;0,092;;;R
ES0031102460685007HA0F;04/04/2024;5;0,048;;;R
ES0031102460685007HA0F;04/04/2024;6;0,03;;;R
ES0031102460685007HA0F;04/04/2024;7;0,035;;;R
ES0031102460685007HA0F;04/04/2024;8;0,068;;;R
ES0031102460685007HA0F;04/04/2024;9;0,097;;;R
ES0031102460685007HA0F;04/04/2024;10;0,031;;;R
ES0031102460685007HA0F;04/04/2024;11;1,325;;;R
ES0031102460685007HA0F;04/04/2024;12;0,058;;;R
ES0031102460685007HA0F;04/04/2024;13;0,038;;;R
ES0031102460685007HA0F;04/04/2024;14;0,035;;;R
ES0031102460685007HA0F;04/04/2024;15;0,098;;;R
ES0031102460685007HA0F;04/04/2024;16;0,041;;;R
ES0031102460685007HA0F;04/04/2024;17;0,641;;;R
ES0031102460685007HA0F;04/04/2024;18;0,397;;;R
ES0031102460685007HA0F;04/04/2024;19;0,234;;;R
ES0031102460685007HA0F;04/04/2024;20;0,151;;;R
ES0031102460685007HA0F;04/04/2024;21;0,163;;;R
ES0031102460685007HA0F;04/04/2024;22;0,066;;;R
ES0031102460685007HA0F;04/04/2024;23;0,111;;;R
ES0031102460685007HA0F;04/04/2024;24;0,089;;;R
ES0031102460685007HA0F;05/04/2024;1;0,089;;;R
ES0031102460685007HA0F;05/04/2024;2;0,037;;;R
ES0031102460685007HA0F;05/04/2024;3;0,033;;;R
ES0031102460685007HA0F;05/04/2024;4;0,033;;;R
ES0031102460685007HA0F;05/04/2024;5;0,033;;;R
ES0031102460685007HA0F;05/04/2024;6;0,096;;;R
ES0031102460685007HA0F;05/04/2024;7;0,044;;;R
ES0031102460685007HA0F;05/04/2024;8;0,067;;;R
ES0031102460685007HA0F;05/04/2024;9;0,032;;;R
ES0031102460685007HA0F;05/04/2024;10;0,037;;;R
ES0031102460685007HA0F;05/04/2024;11;0,128;;;R
ES0031102460685007HA0F;05/04/2024;12;0,072;;;R
ES0031102460685007HA0F;05/04/2024;13;0,081;;;R
ES0031102460685007HA0F;05/04/2024;14;0,129;;;R
ES0031102460685007HA0F;05/04/2024;15;0,236;;;R
ES0031102460685007HA0F;05/04/2024;16;0,798;;;R
ES0031102460685007HA0F;05/04/2024;17;0,355;;;R
ES0031102460685007HA0F;05/04/2024;18;0,165;;;R
ES0031102460685007HA0F;05/04/2024;19;0,16;;;R
ES0031102460685007HA0F;05/04/2024;20;0,273;;;R
ES0031102460685007HA0F;05/04/2024;21;0,156;;;R
ES0031102460685007HA0F;05/04/2024;22;0,125;;;R
ES0031102460685007HA0F;05/04/2024;23;0,147;;;R
ES0031102460685007HA0F;05/04/2024;24;0,092;;;R
ES0031102460685007HA0F;06/04/2024;1;0,171;;;R
ES0031102460685007HA0F;06/04/2024;2;0,035;;;R
ES0031102460685007HA0F;06/04/2024;3;0,031;;;R
ES0031102460685007HA0F;06/04/2024;4;0,035;;;R
ES0031102460685007HA0F;06/04/2024;5;0,036;;;R
ES0031102460685007HA0F;06/04/2024;6;0,038;;;R
ES0031102460685007HA0F;06/04/2024;7;0,036;;;R
ES0031102460685007HA0F;06/04/2024;8;0,032;;;R
ES0031102460685007HA0F;06/04/2024;9;0,032;;;R
ES0031102460685007HA0F;06/04/2024;10;0,621;;;R
ES0031102460685007HA0F;06/04/2024;11;0,054;;;R
ES0031102460685007HA0F;06/04/2024;12;0,2;;;R
ES0031102460685007HA0F;06/04/2024;13;0,164;;;R
ES0031102460685007HA0F;06/04/2024;14;0,793;;;R
ES0031102460685007HA0F;06/04/2024;15;0,281;;;R
ES0031102460685007HA0F;06/04/2024;16;0,348;;;R
ES0031102460685007HA0F;06/04/2024;17;0,291;;;R
ES0031102460685007HA0F;06/04/2024;18;0,4;;;R
ES0031102460685007HA0F;06/04/2024;19;0,267;;;R
ES0031102460685007HA0F;06/04/2024;20;0,343;;;R
ES0031102460685007HA0F;06/04/2024;21;0,342;;;R
ES0031102460685007HA0F;06/04/2024;22;0,274;;;R
ES0031102460685007HA0F;06/04/2024;23;0,518;;;R
ES0031102460685007HA0F;06/04/2024;24;0,359;;;R
ES0031102460685007HA0F;07/04/2024;1;0,271;;;R
ES0031102460685007HA0F;07/04/2024;2;0,247;;;R
ES0031102460685007HA0F;07/04/2024;3;0,171;;;R
ES0031102460685007HA0F;07/04/2024;4;0,045;;;R
ES0031102460685007HA0F;07/04/2024;5;0,237;;;R
ES0031102460685007HA0F;07/04/2024;6;0,236;;;R
ES0031102460685007HA0F;07/04/2024;7;0,283;;;R
ES0031102460685007HA0F;07/04/2024;8;0,29;;;R
ES0031102460685007HA0F;07/04/2024;9;0,306;;;R
ES0031102460685007HA0F;07/04/2024;10;0,291;;;R
ES0031102460685007HA0F;07/04/2024;11;0,372;;;R
ES0031102460685007HA0F;07/04/2024;12;1,149;;;R
ES0031102460685007HA0F;07/04/2024;13;0,452;;;R
ES0031102460685007HA0F;07/04/2024;14;0,968;;;R
ES0031102460685007HA0F;07/04/2024;15;1,109;;;R
ES0031102460685007HA0F;07/04/2024;16;0,62;;;R
ES0031102460685007HA0F;07/04/2024;17;0,168;;;R
ES0031102460685007HA0F;07/04/2024;18;0,321;;;R
ES0031102460685007HA0F;07/04/2024;19;0,814;;;R
ES0031102460685007HA0F;07/04/2024;20;0,348;;;R
ES0031102460685007HA0F;07/04/2024;21;0,401;;;R
ES0031102460685007HA0F;07/04/2024;22;0,309;;;R
ES0031102460685007HA0F;07/04/2024;23;0,444;;;R
ES0031102460685007HA0F;07/04/2024;24;0,418;;;R
ES0031102460685007HA0F;08/04/2024;1;0,21;;;R
ES0031102460685007HA0F;08/04/2024;2;0,235;;;R
ES0031102460685007HA0F;08/04/2024;3;0,162;;;R
ES0031102460685007HA0F;08/04/2024;4;0,044;;;R
ES0031102460685007HA0F;08/04/2024;5;0,043;;;R
ES0031102460685007HA0F;08/04/2024;6;0,041;;;R
ES0031102460685007HA0F;08/04/2024;7;0,034;;;R
ES0031102460685007HA0F;08/04/2024;8;0,091;;;R
ES0031102460685007HA0F;08/04/2024;9;0,048;;;R
ES0031102460685007HA0F;08/04/2024;10;0,133;;;R
ES0031102460685007HA0F;08/04/2024;11;0,041;;;R
ES0031102460685007HA0F;08/04/2024;12;0,425;;;R
ES0031102460685007HA0F;08/04/2024;13;0,475;;;R
ES0031102460685007HA0F;08/04/2024;14;1,632;;;R
ES0031102460685007HA0F;08/04/2024;15;0,122;;;R
ES0031102460685007HA0F;08/04/2024;16;0,069;;;R
ES0031102460685007HA0F;08/04/2024;17;0,168;;;R
ES0031102460685007HA0F;08/04/2024;18;0,156;;;R
ES0031102460685007HA0F;08/04/2024;19;0,211;;;R
ES0031102460685007HA0F;08/04/2024;20;0,156;;;R
ES0031102460685007HA0F;08/04/2024;21;0,154;;;R
ES0031102460685007HA0F;08/04/2024;22;0,075;;;R
ES0031102460685007HA0F;08/04/2024;23;0,136;;;R
ES0031102460685007HA0F;08/04/2024;24;0,129;;;R
ES0031102460685007HA0F;09/04/2024;1;0,048;;;R
ES0031102460685007HA0F;09/04/2024;2;0,04;;;R
ES0031102460685007HA0F;09/04/2024;3;0,037;;;R
ES0031102460685007HA0F;09/04/2024;4;0,108;;;R
ES0031102460685007HA0F;09/04/2024;5;0,044;;;R
ES0031102460685007HA0F;09/04/2024;6;0,039;;;R
ES0031102460685007HA0F;09/04/2024;7;0,032;;;R
ES0031102460685007HA0F;09/04/2024;8;0,072;;;R
ES0031102460685007HA0F;09/04/2024;9;0,044;;;R
ES0031102460685007HA0F;09/04/2024;10;0,137;;;R
ES0031102460685007HA0F;09/04/2024;11;0,105;;;R
ES0031102460685007HA0F;09/04/2024;12;0,043;;;R
ES0031102460685007HA0F;09/04/2024;13;0,193;;;R
ES0031102460685007HA0F;09/04/2024;14;1,008;;;R
ES0031102460685007HA0F;09/04/2024;15;0,175;;;R
ES0031102460685007HA0F;09/04/2024;16;0,066;;;R
ES0031102460685007HA0F;09/04/2024;17;0,323;;;R
ES0031102460685007HA0F;09/04/2024;18;0,254;;;R
ES0031102460685007HA0F;09/04/2024;19;0,182;;;R
ES0031102460685007HA0F;09/04/2024;20;0,15;;;R
ES0031102460685007HA0F;09/04/2024;21;0,152;;;R
ES0031102460685007HA0F;09/04/2024;22;0,097;;;R
ES0031102460685007HA0F;09/04/2024;23;0,13;;;R
ES0031102460685007HA0F;09/04/2024;24;0,095;;;R
ES0031102460685007HA0F;10/04/2024;1;0,036;;;R
ES0031102460685007HA0F;10/04/2024;2;0,036;;;R
ES0031102460685007HA0F;10/04/2024;3;0,035;;;R
ES0031102460685007HA0F;10/04/2024;4;0,036;;;R
ES0031102460685007HA0F;10/04/2024;5;0,036;;;R
ES0031102460685007HA0F;10/04/2024;6;0,037;;;R
ES0031102460685007HA0F;10/04/2024;7;0,033;;;R
ES0031102460685007HA0F;10/04/2024;8;0,062;;;R
ES0031102460685007HA0F;10/04/2024;9;0,049;;;R
ES0031102460685007HA0F;10/04/2024;10;0,152;;;R
ES0031102460685007HA0F;10/04/2024;11;0,411;;;R
ES0031102460685007HA0F;10/04/2024;12;0,363;;;R
ES0031102460685007HA0F;10/04/2024;13;0,165;;;R
ES0031102460685007HA0F;10/04/2024;14;0,192;;;R
ES0031102460685007HA0F;10/04/2024;15;0,136;;;R
ES0031102460685007HA0F;10/04/2024;16;0,133;;;R
ES0031102460685007HA0F;10/04/2024;17;0,224;;;R
ES0031102460685007HA0F;10/04/2024;18;0,092;;;R
ES0031102460685007HA0F;10/04/2024;19;0,229;;;R
ES0031102460685007HA0F;10/04/2024;20;0,144;;;R
ES0031102460685007HA0F;10/04/2024;21;0,148;;;R
ES0031102460685007HA0F;10/04/2024;22;0,095;;;R
ES0031102460685007HA0F;10/04/2024;23;0,141;;;R
ES0031102460685007HA0F;10/04/2024;24;0,148;;;R
ES0031102460685007HA0F;11/04/2024;1;0,096;;;R
ES0031102460685007HA0F;11/04/2024;2;0,045;;;R
ES0031102460685007HA0F;11/04/2024;3;0,039;;;R
ES0031102460685007HA0F;11/04/2024;4;0,035;;;R
ES0031102460685007HA0F;11/04/2024;5;0,035;;;R
ES0031102460685007HA0F;11/04/2024;6;0,037;;;R
ES0031102460685007HA0F;11/04/2024;7;0,035;;;R
ES0031102460685007HA0F;11/04/2024;8;0,07;;;R
ES0031102460685007HA0F;11/04/2024;9;0,083;;;R
ES0031102460685007HA0F;11/04/2024;10;0,102;;;R
ES0031102460685007HA0F;11/04/2024;11;0,04;;;R
ES0031102460685007HA0F;11/04/2024;12;0,1;;;R
ES0031102460685007HA0F;11/04/2024;13;0,045;;;R
ES0031102460685007HA0F;11/04/2024;14;0,319;;;R
ES0031102460685007HA0F;11/04/2024;15;0,255;;;R
ES0031102460685007HA0F;11/04/2024;16;0,233;;;R
ES0031102460685007HA0F;11/04/2024;17;0,101;;;R
ES0031102460685007HA0F;11/04/2024;18;0,308;;;R
ES0031102460685007HA0F;11/04/2024;19;0,181;;;R
ES0031102460685007HA0F;11/04/2024;20;0,279;;;R
ES0031102460685007HA0F;11/04/2024;21;0,159;;;R
ES0031102460685007HA0F;11/04/2024;22;0,096;;;R
ES0031102460685007HA0F;11/04/2024;23;0,193;;;R
ES0031102460685007HA0F;11/04/2024;24;0,066;;;R
ES0031102460685007HA0F;12/04/2024;1;0,086;;;R
ES0031102460685007HA0F;12/04/2024;2;0,036;;;R
ES0031102460685007HA0F;12/04/2024;3;0,032;;;R
ES0031102460685007HA0F;12/04/2024;4;0,04;;;R
ES0031102460685007HA0F;12/04/2024;5;0,034;;;R
ES0031102460685007HA0F;12/04/2024;6;0,034;;;R
ES0031102460685007HA0F;12/04/2024;7;0,102;;;R
ES0031102460685007HA0F;12/04/2024;8;0,054;;;R
ES0031102460685007HA0F;12/04/2024;9;0,038;;;R
ES0031102460685007HA0F;12/04/2024;10;0,066;;;R
ES0031102460685007HA0F;12/04/2024;11;0,332;;;R
ES0031102460685007HA0F;12/04/2024;12;0,509;;;R
ES0031102460685007HA0F;12/04/2024;13;0,734;;;R
ES0031102460685007HA0F;12/04/2024;14;0,386;;;R
ES0031102460685007HA0F;12/04/2024;15;0,222;;;R
ES0031102460685007HA0F;12/04/2024;16;0,115;;;R
ES0031102460685007HA0F;12/04/2024;17;0,214;;;R
ES0031102460685007HA0F;12/04/2024;18;0,213;;;R
ES0031102460685007HA0F;12/04/2024;19;0,217;;;R
ES0031102460685007HA0F;12/04/2024;20;0,223;;;R
ES0031102460685007HA0F;12/04/2024;21;0,138;;;R
ES0031102460685007HA0F;12/04/2024;22;0,283;;;R
ES0031102460685007HA0F;12/04/2024;23;0,196;;;R
ES0031102460685007HA0F;12/04/2024;24;0,396;;;R
ES0031102460685007HA0F;13/04/2024;1;0,349;;;R
ES0031102460685007HA0F;13/04/2024;2;0,256;;;R
ES0031102460685007HA0F;13/04/2024;3;0,182;;;R
ES0031102460685007HA0F;13/04/2024;4;0,183;;;R
ES0031102460685007HA0F;13/04/2024;5;0,182;;;R
ES0031102460685007HA0F;13/04/2024;6;0,14;;;R
ES0031102460685007HA0F;13/04/2024;7;0,09;;;R
ES0031102460685007HA0F;13/04/2024;8;0,285;;;R
ES0031102460685007HA0F;13/04/2024;9;0,597;;;R
ES0031102460685007HA0F;13/04/2024;10;0,369;;;R
ES0031102460685007HA0F;13/04/2024;11;0,455;;;R
ES0031102460685007HA0F;13/04/2024;12;0,375;;;R
ES0031102460685007HA0F;13/04/2024;13;0,41;;;R
ES0031102460685007HA0F;13/04/2024;14;0,595;;;R
ES0031102460685007HA0F;13/04/2024;15;1,116;;;R
ES0031102460685007HA0F;13/04/2024;16;0,201;;;R
ES0031102460685007HA0F;13/04/2024;17;0,325;;;R
